# LAMMPS data file written by OVITO Pro 3.15.4

2669 atoms
498 bonds
1 atom types
10 bond types

20.0 0.0 0.0 avec
0.0 20.0 0.0 bvec
0.0 0.0 60.0 cvec
0.0 0.0 0.0 abc origin

Atoms  # sphere

31 1 1.0 0.0 16.6195 2.54745 0.499911 0 0 0
290 1 1.0 0.0 17.6084 2.3991 0.499987 0 0 0
504 1 1.0 0.0 19.8043 2.85529 0.499977 0 0 0
144 1 1.0 0.0 0.548014 3.52376 0.499973 0 0 0
148 1 1.0 0.0 1.91867 2.89558 0.499961 0 0 0
462 1 1.0 0.0 4.22128 3.12023 0.499981 0 0 0
160 1 1.0 0.0 5.88598 2.96426 0.499944 0 0 0
285 1 1.0 0.0 6.86869 3.38189 0.499995 0 0 0
21 1 1.0 0.0 7.92473 3.23204 0.499986 0 0 0
48 1 1.0 0.0 12.4575 3.11822 0.499913 0 0 0
243 1 1.0 0.0 13.7715 3.01756 0.499973 0 0 0
352 1 1.0 0.0 14.807 3.45459 0.499985 0 0 0
109 1 1.0 0.0 17.2776 3.36639 0.499965 0 0 0
287 1 1.0 0.0 18.8381 3.11311 0.499954 0 0 0
278 1 1.0 0.0 1.50688 3.80751 0.499929 0 0 0
591 1 1.0 0.0 3.20795 3.95676 0.49997 0 0 0
618 1 1.0 0.0 4.19417 4.12213 0.499927 0 0 0
81 1 1.0 0.0 5.10485 3.58862 0.499983 0 0 0
8 1 1.0 0.0 8.96274 3.58692 0.499907 0 0 0
350 1 1.0 0.0 10.1387 3.69466 0.499984 0 0 0
427 1 1.0 0.0 13.2553 3.87453 0.499971 0 0 0
532 1 1.0 0.0 16.3026 3.58862 0.499984 0 0 0
193 1 1.0 0.0 19.6421 3.9472 0.499986 0 0 0
96 1 1.0 0.0 0.461817 4.52001 0.499961 0 0 0
453 1 1.0 0.0 1.41092 4.83488 0.499986 0 0 0
180 1 1.0 0.0 2.31193 4.40078 0.499992 0 0 0
123 1 1.0 0.0 3.2663 4.95583 0.499957 0 0 0
116 1 1.0 0.0 5.43066 4.61302 0.499926 0 0 0
186 1 1.0 0.0 6.74102 4.38207 0.499963 0 0 0
115 1 1.0 0.0 8.25312 4.58664 0.499925 0 0 0
73 1 1.0 0.0 9.55022 4.50317 0.499969 0 0 0
158 1 1.0 0.0 11.2908 4.44112 0.499973 0 0 0
106 1 1.0 0.0 12.3459 4.29059 0.499928 0 0 0
87 1 1.0 0.0 14.3762 4.38107 0.499995 0 0 0
229 1 1.0 0.0 15.3849 4.75202 0.499934 0 0 0
122 1 1.0 0.0 16.3733 4.90602 0.499869 0 0 0
63 1 1.0 0.0 17.8911 4.4345 0.499947 0 0 0
640 1 1.0 0.0 0.644587 5.50466 0.499975 0 0 0
33 1 1.0 0.0 2.23727 5.39798 0.499929 0 0 0
111 1 1.0 0.0 4.40889 5.69769 0.499976 0 0 0
3 1 1.0 0.0 5.41291 5.69737 0.499995 0 0 0
248 1 1.0 0.0 6.4111 5.32702 0.499871 0 0 0
192 1 1.0 0.0 7.41041 5.125 0.499967 0 0 0
277 1 1.0 0.0 9.88415 5.44607 0.499867 0 0 0
401 1 1.0 0.0 11.0101 5.40091 0.499941 0 0 0
197 1 1.0 0.0 12.0035 5.28546 0.499995 0 0 0
162 1 1.0 0.0 13.1998 5.30332 0.499956 0 0 0
1 1 1.0 0.0 14.4537 5.55799 0.499971 0 0 0
204 1 1.0 0.0 17.8221 5.58783 0.499977 0 0 0
124 1 1.0 0.0 18.6998 5.02577 0.499936 0 0 0
255 1 1.0 0.0 19.6737 5.25457 0.499983 0 0 0
60 1 1.0 0.0 1.48141 6.05277 0.499995 0 0 0
235 1 1.0 0.0 2.96736 6.08133 0.499983 0 0 0
478 1 1.0 0.0 7.0063 6.17975 0.499962 0 0 0
2 1 1.0 0.0 8.73913 6.18287 0.499947 0 0 0
305 1 1.0 0.0 11.6026 6.20758 0.49999 0 0 0
72 1 1.0 0.0 12.6026 6.19804 0.499995 0 0 0
199 1 1.0 0.0 13.6626 6.39316 0.499938 0 0 0
196 1 1.0 0.0 16.8908 6.11078 0.499974 0 0 0
252 1 1.0 0.0 18.3853 6.41408 0.499978 0 0 0
206 1 1.0 0.0 0.740506 6.7674 0.499948 0 0 0
153 1 1.0 0.0 2.21451 6.73953 0.499988 0 0 0
91 1 1.0 0.0 3.85967 6.53332 0.499954 0 0 0
113 1 1.0 0.0 5.2478 6.68365 0.499915 0 0 0
238 1 1.0 0.0 6.2664 6.92046 0.499949 0 0 0
222 1 1.0 0.0 7.93643 6.79398 0.499934 0 0 0
75 1 1.0 0.0 9.83385 6.94084 0.499973 0 0 0
211 1 1.0 0.0 11.0594 7.04715 0.49994 0 0 0
254 1 1.0 0.0 14.4871 6.95896 0.499914 0 0 0
88 1 1.0 0.0 15.9057 6.43395 0.499922 0 0 0
634 1 1.0 0.0 16.7828 7.10536 0.499995 0 0 0
258 1 1.0 0.0 19.1503 7.05816 0.499827 0 0 0
298 1 1.0 0.0 0.0512317 7.49189 0.49997 0 0 0
263 1 1.0 0.0 1.60476 7.53243 0.499906 0 0 0
476 1 1.0 0.0 3.10664 7.19129 0.499986 0 0 0
154 1 1.0 0.0 3.93479 7.75399 0.49999 0 0 0
108 1 1.0 0.0 5.28929 7.78111 0.499995 0 0 0
130 1 1.0 0.0 7.0902 7.58479 0.499849 0 0 0
125 1 1.0 0.0 12.5496 7.20074 0.49996 0 0 0
